,Country Name,Year,Access to electricity (% of population),Agricultural land (% of land area),Arable land (% of land area),Forest area (% of land area),GDP (current US$),GDP growth (annual %),GDP per capita (constant 2015 US$),"GNI per capita, Atlas method (current US$)",Land area (sq. km),Permanent cropland (% of land area),Population density (people per sq. km of land area),"Population, total",Rural population,Terrestrial and marine protected areas (% of total territorial area),Urban population,Urban population (% of total population),Urban population growth (annual %),Region,Income Level
1610,Costa Rica,2019,99.71,,,59.11672542107325,64072870931.60298,2.256315079164324,12654.686519304982,12090.0,51060.0,,98.85548374461418,5047561.0,1005676.0,,4041885.0,80.076,1.8812451198790758,Latin American and Caribbean,Upper middle income
1611,Costa Rica,2020,,,,59.437328632980815,61846895120.7808,-4.063676535046767,11969.772407057211,11530.0,51060.0,,99.76721504112808,5094114.0,979547.0,,4114567.0,80.771,1.7822436490220712,Latin American and Caribbean,Upper middle income
1612,Cote d'Ivoire,1990,,59.528301886792455,7.641509433962264,24.688238993710694,10795850106.9547,-1.0959084111545963,2009.4878576782182,780.0,318000.0,11.0062893081761,37.499600628930814,11924873.0,7233032.0,,4691841.0,39.345,4.5488857808695355,Sub-Saharan Africa,Low income
1613,Cote d'Ivoire,1991,,59.59119496855346,7.70440251572327,23.821443396226417,10492628915.492674,0.040925168437183856,1939.1612141073658,760.0,318000.0,11.0062893081761,38.87548427672956,12362404.0,7452552.0,,4909852.0,39.716,4.541875603693627,Sub-Saharan Africa,Low income
1614,Cote d'Ivoire,1992,,60.37735849056604,8.176100628930817,22.95464779874214,11152971316.074015,-0.2445606120326147,1866.4742218963413,780.0,318000.0,11.320754716981133,40.29065408805032,12812428.0,7676182.0,,5136246.0,40.088,4.5078663650946265,Sub-Saharan Africa,Low income
1615,Cote d'Ivoire,1993,,61.32704402515723,9.125786163522012,22.08785220125786,11045759468.941166,-0.19248509988921114,1798.424246272775,750.0,318000.0,11.320754716981133,41.7347106918239,13271638.0,7901801.0,,5369837.0,40.461,4.447509180569465,Sub-Saharan Africa,Low income
1616,Cote d'Ivoire,1994,36.5,61.94968553459119,9.433962264150944,21.221056603773587,8313557450.252132,0.8112066848512143,1751.7937663885862,680.0,318000.0,11.635220125786164,43.19320125786164,13735438.0,8126572.0,,5608866.0,40.835,4.355100582174078,Sub-Saharan Africa,Low income
1617,Cote d'Ivoire,1995,43.6312522888184,62.264150943396224,9.433962264150944,20.35426100628931,11000146839.497032,7.125744724107236,1815.258044519257,700.0,318000.0,11.949685534591195,44.65333018867925,14199759.0,8348038.0,,5851721.0,41.21,4.238724594881563,Sub-Saharan Africa,Low income
1618,Cote d'Ivoire,1996,44.6482124328613,62.264150943396224,9.433962264150944,19.487465408805033,18071153890.449112,7.729327421782827,1893.5096508116203,540.0,318000.0,11.949685534591195,46.116745283018865,14665125.0,8566339.0,,6098786.0,41.587,4.135392896629413,Sub-Saharan Africa,Low income
1619,Cote d'Ivoire,1997,45.6617698669434,61.94968553459119,9.119496855345911,18.620669811320756,18047557171.794,9.64884004894229,1903.9526169538192,670.0,318000.0,11.949685534591195,47.5807358490566,15130674.0,8781238.0,,6349436.0,41.964,4.027625508289811,Sub-Saharan Africa,Low income
1620,Cote d'Ivoire,1998,46.6712455749512,61.94968553459119,9.119496855345911,17.75387421383648,19619653924.33636,4.263905939324843,1939.0423769037563,760.0,318000.0,11.949685534591195,49.02329245283019,15589407.0,8988540.0,,6600867.0,42.342,3.883501397896593,Sub-Saharan Africa,Low income
1621,Cote d'Ivoire,1999,48.2,61.63522012578616,8.80503144654088,16.887078616352202,18870992455.70604,1.166859983642098,1915.9417158705396,730.0,318000.0,11.949685534591195,50.4168962264151,16032573.0,9180091.0,,6852482.0,42.741,3.740991837150917,Sub-Saharan Africa,Low income
1622,Cote d'Ivoire,2000,48.6745834350586,61.63522012578616,8.80503144654088,16.020283018867925,16577533355.3742,-0.2657894639305738,1828.1821164462222,650.0,318000.0,11.949685534591195,51.74421383647799,16454660.0,9353651.0,,7101009.0,43.155,3.5625964213470382,Sub-Saharan Africa,Low income
1623,Cote d'Ivoire,2001,49.6661682128906,61.63522012578616,8.80503144654088,15.665292452830187,16810536883.7566,-2.154012490640852,1787.134523879775,600.0,318000.0,11.949685534591195,52.996940251572326,16853027.0,9510500.0,,7342527.0,43.568,3.344617467925546,Sub-Saharan Africa,Low income
1624,Cote d'Ivoire,2002,51.4,61.63522012578616,8.80503144654088,15.310301886792455,18054384023.119785,-2.730526473908313,1718.7295620308462,570.0,318000.0,11.949685534591195,54.18722955974843,17231539.0,9652591.0,,7578948.0,43.983,3.1691342437358125,Sub-Saharan Africa,Low income
1625,Cote d'Ivoire,2003,51.6233062744141,61.63522012578616,8.80503144654088,14.955311320754717,21251755294.025806,-4.7258665854043755,1659.9064127640181,630.0,318000.0,11.949685534591195,55.34469496855346,17599613.0,9785561.0,,7814052.0,44.399,3.0549247590139554,Sub-Saharan Africa,Low income
1626,Cote d'Ivoire,2004,52.5865020751953,62.893081761006286,8.80503144654088,14.60032075471698,23510577108.188107,3.185038228356234,1645.6731060249044,770.0,318000.0,12.578616352201259,56.51098427672956,17970493.0,9916657.0,,8053836.0,44.817,3.022484833614444,Sub-Saharan Africa,Low income
1627,Cote d'Ivoire,2005,58.9,63.52201257861635,8.80503144654088,14.245330188679246,24036917016.532307,0.9960655623551844,1638.975172155142,930.0,318000.0,13.20754716981132,57.71859433962264,18354513.0,10052033.0,,8302480.0,45.234,3.0405765683711174,Sub-Saharan Africa,Low income
1628,Cote d'Ivoire,2006,60.1710526315789,63.83647798742138,8.80503144654088,13.890339622641509,25281414472.89757,2.815578595607704,1628.2983629741038,940.0,318000.0,13.522012578616351,58.977716981132076,18754914.0,10192921.0,,8561993.0,45.652,3.077872480354575,Sub-Saharan Africa,Low income
1629,Cote d'Ivoire,2007,55.4197807312012,64.77987421383648,9.119496855345911,13.535349056603774,28760092034.539566,1.1014297646201072,1621.0530462276713,970.0,318000.0,14.150943396226415,60.286949685534594,19171250.0,10338863.0,,8832387.0,46.071,3.109231635311351,Sub-Saharan Africa,Low income
1630,Cote d'Ivoire,2008,60.3,64.77987421383648,9.119496855345911,13.180358490566038,34078243426.016815,4.782665980946703,1625.4498544051733,1090.0,318000.0,14.150943396226415,61.65272955974843,19605568.0,10490743.0,,9114825.0,46.491,3.147690231445064,Sub-Saharan Africa,Lower middle income
1631,Cote d'Ivoire,2009,57.3142738342285,64.77987421383648,9.119496855345911,12.825367924528303,33886814907.053555,3.6033215661628475,1640.3507396831274,1190.0,318000.0,14.150943396226415,63.0790786163522,20059147.0,10649401.0,,9409746.0,46.91,3.1843751847882364,Sub-Saharan Africa,Lower middle income
1632,Cote d'Ivoire,2010,58.2818870544434,64.77987421383648,9.119496855345911,12.470377358490566,34936305296.88337,6.848049400484115,1634.8323533172577,1230.0,318000.0,14.150943396226415,64.56900628930818,20532944.0,10814702.0,,9718242.0,47.33,3.225877724503809,Sub-Saharan Africa,Lower middle income
1633,Cote d'Ivoire,2011,55.8,64.77987421383648,9.119496855345911,12.115389937106919,36693712824.78123,-5.370447240982003,1526.260976288426,1110.0,318000.0,14.150943396226415,66.12783647798742,21028652.0,10987260.0,,10041392.0,47.751,3.271101215460669,Sub-Saharan Africa,Lower middle income
1634,Cote d'Ivoire,2012,55.8,65.09433962264151,9.433962264150944,11.760402515723271,36302305578.306046,7.620411762661064,1649.0080286559087,1240.0,318000.0,14.150943396226415,67.75845283018867,21547188.0,11167477.0,,10379711.0,48.172,3.313728527477105,Sub-Saharan Africa,Lower middle income
1635,Cote d'Ivoire,2013,61.3273582458496,66.66666666666666,11.0062893081761,11.405415094339624,42760237561.39952,10.76021313176065,1751.670355757666,1350.0,318000.0,14.150943396226415,69.45756603773584,22087506.0,11354524.0,,10732982.0,48.593,3.3468395080971254,Sub-Saharan Africa,Lower middle income
1636,Cote d'Ivoire,2014,61.9,66.66666666666666,11.0062893081761,11.050427672955975,35363533865.72715,9.371999942188339,1858.5778100609746,1790.0,318000.0,14.150943396226415,71.21909433962264,22647672.0,11547142.0,,11100530.0,49.014,3.3671424498884184,Sub-Saharan Africa,Lower middle income
1637,Cote d'Ivoire,2015,62.6,66.66666666666666,11.0062893081761,10.695440251572327,45814637971.47452,7.194090645261198,1972.545683058358,1830.0,318000.0,14.150943396226415,73.03820125786163,23226148.0,11742211.0,,11483937.0,49.444,3.3956421424204337,Sub-Saharan Africa,Lower middle income
1638,Cote d'Ivoire,2016,64.3,66.66666666666666,11.0062893081761,10.340440251572327,47964234560.05141,7.179207823924784,2061.2152465349864,1830.0,318000.0,14.150943396226415,74.91423270440252,23822726.0,11939712.0,14.8914750759545,11883014.0,49.881,3.4160709110507224,Sub-Saharan Africa,Lower middle income
1639,Cote d'Ivoire,2017,65.6,66.66666666666666,11.0062893081761,9.985440251572328,51588158717.53482,7.359638088216954,2157.2451946790243,2030.0,318000.0,14.150943396226415,76.84740566037736,24437475.0,12139071.0,14.8915471093909,12298404.0,50.326,3.4359512400899974,Sub-Saharan Africa,Lower middle income
1640,Cote d'Ivoire,2018,67.1723709106445,66.66666666666666,11.0062893081761,9.630440251572328,58011466450.8643,6.890284319672844,2247.7766085926496,2180.0,318000.0,14.150943396226415,78.83404402515723,25069226.0,12339324.0,14.8915471093909,12729902.0,50.779,3.4484216327569177,Sub-Saharan Africa,Lower middle income
1641,Cote d'Ivoire,2019,68.5501098632813,,,9.275471698113208,58539424929.72483,6.231709513050831,2327.745363655674,2290.0,318000.0,,80.86966666666666,25716554.0,12539649.0,,13176905.0,51.239,3.4511961816037253,Sub-Saharan Africa,Lower middle income
1642,Cote d'Ivoire,2020,,,,8.920471698113207,61348579465.101654,1.9583324787815428,2310.5733817205883,2280.0,318000.0,,82.9505503144654,26378275.0,12739124.0,,13639151.0,51.706,3.4478731070989075,Sub-Saharan Africa,Lower middle income
1643,Croatia,1990,100.0,,,33.088892863530674,,,,,55910.0,,85.44746914684315,4777368.0,2339143.0,,2438225.0,51.037,0.8999349247077596,Europe and Central Asia,Low income
1644,Croatia,1991,100.0,,,33.088892863530674,,,,,55910.0,,83.86732248256126,4689022.0,2280881.0,,2408141.0,51.357,-1.241523501242988,Europe and Central Asia,Low income
1645,Croatia,1992,100.0,42.99767483455554,21.67769629762118,33.21409407977106,,,,,55910.0,2.0211053478805225,81.84256841352173,4575818.0,2215245.0,,2360573.0,51.588,-1.995069437222266,Europe and Central Asia,Low income
1646,Croatia,1993,100.0,40.636737614022536,18.994813092470043,33.27669468789126,,,,,55910.0,2.092648900017886,82.28336612412807,4600463.0,2216595.0,,2383868.0,51.818,0.9819992365298491,Europe and Central Asia,Low income
1647,Croatia,1994,100.0,41.35217313539617,19.74602038991236,33.33929529601144,,,,,55910.0,2.092648900017886,83.20558039706671,4652024.0,2230739.0,,2421285.0,52.048,1.5574012435245732,Europe and Central Asia,Low income
1648,Croatia,1995,100.0,41.70989089608299,19.97853693435879,33.40189590413164,22717081924.71434,,7196.236643765239,,55910.0,2.074763011983545,82.63333929529601,4620030.0,2204725.0,,2415305.0,52.279,-0.24728178519255314,Europe and Central Asia,Low income
1649,Croatia,1996,100.0,34.565916398713824,17.61343336906038,33.4226509467667,24075166261.377937,5.975681072954416,7726.446768063629,,55980.0,2.232940335834227,81.40580564487317,4557097.0,2164211.0,,2392886.0,52.509,-0.9325404281442856,Europe and Central Asia,Low income
1650,Croatia,1997,100.0,34.67309753483387,17.559842801000357,33.48517327617006,24091170702.55621,6.132024988855434,8245.872990576197,5570.0,55980.0,2.232940335834227,81.0096463022508,4534920.0,2143249.0,,2391671.0,52.739,-0.050788402191343035,Europe and Central Asia,Upper middle income
1651,Croatia,1998,100.0,36.63029869433017,19.47773206939725,33.58969772849222,25792876643.508682,2.2058327362521624,8439.949550189747,5470.0,55910.0,2.3072795564299766,81.06125916651762,4532135.0,2131554.0,,2400581.0,52.968,0.37185065671676326,Europe and Central Asia,Upper middle income
1652,Croatia,1999,100.0,36.34412448578072,19.102128420676088,33.65229833661241,23677307509.46627,-0.8764488762951146,8396.129970236298,5230.0,55910.0,2.3072795564299766,80.71180468610267,4512597.0,2111986.0,,2400611.0,53.198,0.0012496896604096842,Europe and Central Asia,Upper middle income
1653,Croatia,2000,100.0,20.90860311214452,15.059917724915042,33.71489894473261,21839780971.026768,2.8955005063564556,8722.020042840335,5260.0,55910.0,1.2341262743695225,79.91954927562153,4468302.0,2080978.0,,2387324.0,53.428,-0.5550214908386226,Europe and Central Asia,Upper middle income
1654,Croatia,2001,100.0,21.069576104453585,15.256662493292792,33.777499552852795,23273640257.196846,3.03249826549019,9332.245964011272,5350.0,55910.0,1.2520121624038634,76.9029153997496,4299642.0,1993228.0,,2306414.0,53.642,-3.447913598847315,Europe and Central Asia,Upper middle income
1655,Croatia,2002,100.0,21.12323376855661,15.346091933464495,33.840100160972995,27074550257.811844,5.722074200649445,9856.341250655481,5660.0,55910.0,1.2520121624038634,76.94820246825255,4302174.0,1987174.0,,2315000.0,53.81,0.37157501486611516,Europe and Central Asia,Upper middle income
1656,Croatia,2003,100.0,21.39152208907172,15.453407261670543,33.90270076909319,34985749883.41714,5.525946727892617,10408.86096819733,6730.0,55910.0,1.2698980504382043,76.97011268109462,4303399.0,1980467.0,,2322932.0,53.979,0.3420493329160276,Europe and Central Asia,Upper middle income
1657,Croatia,2004,100.0,21.015010721944247,15.135811293781273,33.9349535382416,41958833541.09955,4.149336808479859,10838.280331065716,8590.0,55960.0,1.250893495353824,76.92280200142959,4304600.0,1973788.0,,2330812.0,54.147,0.3386523853056382,Europe and Central Asia,Upper middle income
1658,Croatia,2005,100.0,21.640457469621158,15.600428877769836,33.997498213009294,45780237257.18672,4.312401185938299,11290.70272537779,10250.0,55960.0,1.3045032165832737,77.02189063616869,4310145.0,1969090.0,,2341055.0,54.315,0.4384977745608092,Europe and Central Asia,Upper middle income
1659,Croatia,2006,100.0,21.97998570407434,15.7433881343817,34.06004288777698,50860788253.2176,4.938356530918327,11851.691772117245,11410.0,55960.0,1.3581129378127232,77.04001072194424,4311159.0,1962310.0,,2348849.0,54.483,0.33237384710558326,Europe and Central Asia,Upper middle income
1660,Croatia,2007,100.0,21.47962830593281,15.22516082916369,34.12258756254467,60542673502.53239,4.912811472365931,12455.012537443066,12760.0,55960.0,1.4295925661186561,77.0231772694782,4310217.0,1954640.0,,2355577.0,54.651,0.28602871368151545,Europe and Central Asia,High income
1661,Croatia,2008,100.0,23.036097212294496,15.380629020729092,34.18513223731237,70750646248.05626,1.895443552367766,12692.350026357295,14360.0,55960.0,1.5368120085775554,77.01402787705504,4309705.0,1947168.0,,2362537.0,54.819,0.2950333564890866,Europe and Central Asia,High income
1662,Croatia,2009,100.0,23.22373123659757,15.516440314510366,34.24767691208005,63084004705.08068,-7.2816995473188655,11775.181724227376,14220.0,55960.0,1.5725518227305217,76.93318441744103,4305181.0,1937891.0,,2367290.0,54.987,0.20097993435686107,Europe and Central Asia,High income
1663,Croatia,2010,100.0,23.834882058613296,16.161543959971407,34.31022158684775,60426018629.299194,-1.250700462361749,11646.54093613624,14210.0,55960.0,1.5010721944245888,76.75888134381701,4295427.0,1926284.0,,2369143.0,55.155,0.07824453948941187,Europe and Central Asia,High income
1664,Croatia,2011,100.0,23.697283774124376,16.023945675482487,34.31736954967834,63169910822.12849,-0.08524354927527611,11663.638711212876,14180.0,55960.0,1.4832022873481059,76.49431736954968,4280622.0,1912496.0,,2368126.0,55.322,-0.042936131160119025,Europe and Central Asia,High income
1665,Croatia,2012,100.0,23.78484631879914,16.197283774124376,34.32451751250893,57192346923.33498,-2.275706646178918,11419.521959946927,13590.0,55960.0,1.411722659042173,76.26086490350251,4267558.0,1898807.0,,2368751.0,55.506,0.026388694645316943,Europe and Central Asia,High income
1666,Croatia,2013,100.0,28.007505360972125,15.66118656182988,34.33166547533953,58889082315.33599,-0.36311737236071906,11400.172511226992,13750.0,55960.0,1.3027162258756255,76.04876697641173,4255689.0,1885015.0,,2370674.0,55.706,0.08114908899402706,Europe and Central Asia,High income
1667,Croatia,2014,100.0,26.656653118925604,14.364728750662662,33.95652942215939,58330289756.69144,-0.34594704766594475,11407.61998373838,13420.0,56590.0,1.3712670083053542,74.89643046474642,4238389.0,1868155.0,,2370234.0,55.923,-0.018561845168200187,Europe and Central Asia,High income
1668,Croatia,2015,100.0,27.16380986039936,14.908994522000354,33.96359780880014,50163192883.15147,2.525688420365398,11781.734793242877,13140.0,56590.0,1.3341579784414208,74.28174589150026,4203604.0,1843070.0,,2360534.0,56.155,-0.41008198218614905,Europe and Central Asia,High income
1669,Croatia,2016,100.0,27.319314366495846,15.444424810037107,34.001063792189434,52295158344.25442,3.5324322320744272,12279.333857121646,12550.0,56590.0,1.2723095953348649,73.76478176356247,4174349.0,1819891.0,23.5064099082696,2354458.0,56.403,-0.25773122683297794,Europe and Central Asia,Upper middle income
1670,Croatia,2017,100.0,26.453437003004066,14.437179713730341,34.133387524297575,56214427431.20001,3.4140922596548506,12855.06322441549,12840.0,56590.0,1.2723095953348649,72.88444954939035,4124531.0,1787283.0,23.5817265852557,2337248.0,56.667,-0.7336383477736469,Europe and Central Asia,High income
1671,Croatia,2018,100.0,26.223714437179712,14.207457147905991,34.177593214348825,62247874948.8225,2.9000095990042922,13334.595412145572,14280.0,56590.0,1.2723095953348649,72.23613712670083,4087843.0,1759939.0,23.5817265852557,2327904.0,56.947,-0.40058769769130514,Europe and Central Asia,High income
1672,Croatia,2019,100.0,,,34.221770630853506,62246206340.546936,3.4819456033967384,13792.038382675642,15320.0,56590.0,,71.83694999116452,4065253.0,1738221.0,,2327032.0,57.242,-0.03746560683971302,Europe and Central Asia,High income
1673,Croatia,2020,,,,34.26594804735819,57203783203.02589,-8.09976125177539,12694.379644890007,14530.0,56590.0,,71.5179360311009,4047200.0,1717915.0,,2329285.0,57.553,0.0967717694402532,Europe and Central Asia,High income
1674,Cuba,1990,,62.76536312849162,31.573556797020487,19.162011173184357,28645436569.148937,-2.948564945221875,4977.777225290201,2650.0,107400.0,4.189944134078212,98.66839851024208,10596986.0,2822613.0,,7774373.0,73.364,1.5326046959586455,Latin American and Caribbean,Lower middle income
1675,Cuba,1991,,62.89571694599627,31.98324022346369,19.513035381750466,24316556025.658524,-10.692697107182681,4413.636401639401,2340.0,107400.0,4.189944134078212,99.38113594040968,10673534.0,2809701.0,,7863833.0,73.676,1.1441334880518117,Latin American and Caribbean,Lower middle income
1676,Cuba,1992,,63.08193668528864,33.28677839851024,19.864059590316575,22085858243.243244,-11.580603081269771,3879.6649560875862,2130.0,107400.0,4.655493482309125,99.96635009310987,10736386.0,2810034.0,,7926352.0,73.827,0.7918757974841426,Latin American and Caribbean,Lower middle income
1677,Cuba,1993,,62.662942271880816,33.798882681564244,20.21508379888268,22367254864.864864,-14.878180694759465,3286.241564220342,1870.0,107400.0,4.655493482309125,100.45914338919926,10789312.0,2807703.0,,7981609.0,73.977,0.694711562797751,Latin American and Caribbean,Lower middle income
1678,Cuba,1994,,62.25325884543762,34.320297951582866,20.56610800744879,28448326756.756756,0.7169303104167994,3294.7927202720307,2140.0,107400.0,4.655493482309125,100.91676908752328,10838461.0,2804235.0,,8034226.0,74.127,0.6570645777053471,Latin American and Caribbean,Lower middle income
1679,Cuba,1995,,62.23463687150838,34.30167597765363,20.917132216014895,30429803651.2192,2.457201172436868,3360.3172443028043,2550.0,107400.0,4.655493482309125,101.3803165735568,10888246.0,2800784.0,,8087462.0,74.277,0.6604295219972872,Latin American and Caribbean,Lower middle income
1680,Cuba,1996,,61.59217877094972,32.4487895716946,21.268156424581004,25017368700.0,7.838749658991489,3606.8170310933037,2710.0,107400.0,5.121042830540038,101.85554003724394,10939285.0,2797613.0,,8141672.0,74.426,0.6680603120036336,Latin American and Caribbean,Lower middle income
1681,Cuba,1997,,62.262569832402235,33.78026070763501,21.619180633147113,25365908100.0,2.7834250417431434,3690.193263622769,2500.0,107400.0,5.176908752327747,102.32523277467412,10989730.0,2789413.0,,8200317.0,74.618,0.7177247732518376,Latin American and Caribbean,Lower middle income
1682,Cuba,1998,,62.141527001862194,33.27746741154562,21.970204841713223,25736331200.0,0.15914605232671875,3679.667532347901,2240.0,107400.0,5.121042830540038,102.78124767225326,11038706.0,2775683.0,,8263023.0,74.855,0.7617689148280795,Latin American and Caribbean,Lower middle income
1683,Cuba,1999,,62.01117318435754,33.61266294227188,22.321229050279328,28364615200.0,6.188755303522569,3891.1895939850124,2400.0,107400.0,5.121042830540038,103.20924581005586,11084673.0,2761303.0,,8323370.0,75.089,0.727671969236084,Latin American and Caribbean,Lower middle income
1684,Cuba,2000,97.0,61.02420856610801,32.625698324022345,22.672253258845437,30565400000.0,5.914760174048595,4105.879487187204,2620.0,107400.0,5.121042830540038,103.59797951582868,11126423.0,2745667.0,,8380756.0,75.323,0.6870904321805013,Latin American and Caribbean,Lower middle income
1685,Cuba,2001,96.2198944091797,61.97392923649907,34.81378026070763,23.135009310986966,31682400000.0,3.1850299044946127,4222.13713348563,2760.0,107400.0,4.767225325884543,103.95415270018621,11164676.0,2729205.0,,8435471.0,75.555,0.6507427984030163,Latin American and Caribbean,Lower middle income
1686,Cuba,2002,95.5,62.54347213083936,35.69884387630417,23.821787762007705,33590500000.0,1.4248212614128164,4268.917055879962,2820.0,106390.0,4.126327662374283,105.26989378701006,11199664.0,2711999.0,,8487665.0,75.785,0.6168379843266518,Latin American and Caribbean,Lower middle income
1687,Cuba,2003,96.5566253662109,62.38721804511278,35.26315789473684,24.286654135338345,35901200000.0,3.7927402230433387,4419.177556706931,3100.0,106400.0,4.041353383458646,105.53745300751879,11229185.0,2700956.0,,8528229.0,75.947,0.4767786734096951,Latin American and Caribbean,Lower middle income
1688,Cuba,2004,96.7096099853516,61.347617705102905,34.82755380133446,24.75143313598346,38203000000.0,5.7705380702155935,4665.386569041232,3490.0,106410.0,4.02217836669486,105.72661404003384,11250369.0,2695476.0,,8554893.0,76.041,0.31216801768594205,Latin American and Caribbean,Lower middle income
1689,Cuba,2005,96.8509368896484,62.354378053363405,34.49830890642615,25.211386696730553,42643836100.0,11.201656421909362,5182.819695993187,3960.0,106440.0,3.9928598271326567,105.802198421646,11261586.0,2687690.0,,8573896.0,76.134,0.22188384475243741,Latin American and Caribbean,Lower middle income
1690,Cuba,2006,96.9831314086914,62.294465846096024,34.14450812740768,25.68072911772996,52742800000.0,12.065863112995316,5808.349565371165,4530.0,106430.0,4.012026684205581,105.80889786714272,11261241.0,2677135.0,,8584106.0,76.227,0.11901153998114518,Latin American and Caribbean,Upper middle income
1691,Cuba,2007,97.1122741699219,62.194663660278096,33.568207440811726,26.145246148064636,58603900000.0,7.2621369664794315,6235.765899771181,5000.0,106440.0,3.9270950770387074,105.70384254039834,11251117.0,2664265.0,,8586852.0,76.32,0.03198423784403926,Latin American and Caribbean,Upper middle income
1692,Cuba,2008,97.2446060180664,61.69673055242391,32.96317173994739,26.61217587373168,60806300000.0,4.116828041646812,6500.652601357363,5460.0,106440.0,3.9458850056369785,105.57097895527997,11236975.0,2650465.0,,8586510.0,76.413,-0.003982912606684009,Latin American and Caribbean,Upper middle income
1693,Cuba,2009,97.3863525390625,61.196918451709884,32.3750469748215,27.079105599398723,62080000000.0,1.4513054307407032,6601.026389472542,5520.0,106440.0,3.9458850056369785,105.47454904171364,11226711.0,2637716.0,,8588995.0,76.505,0.028936558399188336,Latin American and Caribbean,Upper middle income
1694,Cuba,2010,97.5437622070313,60.70274332957535,31.79255918827508,27.546035325065766,64328000000.0,2.3903522965072312,6759.3427988409685,5610.0,106440.0,3.9458850056369785,105.466300263059,11225833.0,2627182.0,,8598651.0,76.597,0.11235978464844386,Latin American and Caribbean,Upper middle income
1695,Cuba,2011,97.7230682373047,59.96275605214153,31.079045132552896,27.908630676660774,68990000000.0,2.802300836476263,6942.057696952214,5930.0,106863.0,3.9302658544117235,105.15024844894866,11236671.0,2619380.0,,8617291.0,76.689,0.21654356507186157,Latin American and Caribbean,Upper middle income
1696,Cuba,2012,97.9287872314453,60.06244784292398,29.39455597333308,28.437209912891824,73141000000.0,3.014900288987718,7138.368172791444,6280.0,106649.0,3.9381522564674776,105.55290720025505,11257112.0,2613789.0,,8643323.0,76.781,0.30163492141563436,Latin American and Caribbean,Upper middle income
1697,Cuba,2013,98.1586227416992,60.854922279792746,30.28593360199578,29.583573210516217,77148000000.0,2.747602562572112,7317.853996157076,6640.0,104220.0,4.034734216081366,108.25870274419498,11282722.0,2614545.0,,8668177.0,76.827,0.28713880456917473,Latin American and Caribbean,Upper middle income
1698,Cuba,2014,98.4085464477539,60.362238031147854,29.68631032493751,30.124975966160356,80656000000.0,1.047576631876538,7378.69626373225,6840.0,104020.0,4.102095750817151,108.6993751201692,11306909.0,2616306.0,,8690603.0,76.861,0.25838235724629915,Latin American and Caribbean,Upper middle income
1699,Cuba,2015,98.6745452880859,59.945244956772335,28.950048030739673,30.585975024015372,87133000000.0,4.438141959221213,7694.014637109411,7230.0,104100.0,4.837656099903938,108.78748318924112,11324777.0,2616476.0,,8708301.0,76.896,0.2034381717826014,Latin American and Caribbean,Upper middle income
1700,Cuba,2016,98.9525985717773,59.849096501345635,28.73125720876586,31.151480199923103,91370000000.0,0.513761467889907,7726.495043524642,7480.0,104040.0,4.640522875816994,108.94951941560939,11335108.0,2615009.0,7.18434684613918,8720099.0,76.93,0.13538823761379504,Latin American and Caribbean,Upper middle income
1701,Cuba,2017,99.2386932373047,60.69364161849711,28.021194605009637,31.233140655105974,96851000000.0,1.8090543994158566,7863.394683886952,7950.0,103800.0,6.290944123314065,109.24137764932563,11339255.0,2610637.0,7.18462280816919,8728618.0,76.977,0.09764615561006443,Latin American and Caribbean,Upper middle income
1702,Cuba,2018,99.5288009643555,60.69364161849711,28.021194605009637,31.233140655105974,100050000000.0,2.2484803930358055,8040.987995000209,8630.0,103800.0,6.290944123314065,109.2306936416185,11338146.0,2603578.0,7.18462280816919,8734568.0,77.037,0.06814335288235905,Latin American and Caribbean,Upper middle income
1703,Cuba,2019,99.8,,,31.233140655105974,103428000000.0,-0.1648399824638318,8026.803435900788,,103800.0,,109.1857803468208,11333484.0,2594348.0,,8739136.0,77.109,0.0522842793269376,Latin American and Caribbean,Low income
1704,Cuba,2020,,,,31.233140655105974,107352000000.0,-10.94834097416171,,,103800.0,,109.11961464354528,11326616.0,2583148.0,,8743468.0,77.194,0.049557835762463726,Latin American and Caribbean,Low income
1705,Curacao,1990,100.0,,,,,,,,444.0,,327.47747747747746,145400.0,22278.0,,123122.0,84.678,-0.7283235509746883,Latin American and Caribbean,Low income
1706,Curacao,1991,100.0,,,,,,,,444.0,,325.23198198198196,144403.0,21737.0,,122666.0,84.947,-0.37105190097322405,Latin American and Caribbean,Low income
1707,Curacao,1992,100.0,,,,,,,,444.0,,324.1261261261261,143912.0,20948.0,,122964.0,85.444,0.24264149021370188,Latin American and Caribbean,Low income
1708,Curacao,1993,100.0,,,,,,,,444.0,,324.9977477477477,144299.0,19879.0,,124420.0,86.224,1.177130948129246,Latin American and Caribbean,Low income
1709,Curacao,1994,100.0,,,,,,,,444.0,,325.7432432432432,144630.0,18847.0,,125783.0,86.969,1.0895260912756233,Latin American and Caribbean,Low income
1710,Curacao,1995,100.0,,,,,,,,444.0,,326.88963963963965,145139.0,17881.0,,127258.0,87.68,1.1658321824220637,Latin American and Caribbean,Low income
1711,Curacao,1996,100.0,,,,,,,,444.0,,329.51801801801804,146306.0,17033.0,,129273.0,88.358,1.5709925443380945,Latin American and Caribbean,Low income
1712,Curacao,1997,100.0,,,,,,,,444.0,,330.98198198198196,146956.0,16162.0,,130794.0,89.002,1.1697119144101482,Latin American and Caribbean,Low income
